ImageId,Label
14969,6
14970,9
14971,1
14972,8
14973,1
14974,6
14975,0
14976,6
14977,4
14978,6
14979,9
14980,6
14981,1
14982,9
14983,0
14984,3
14985,5
14986,5
14987,8
14988,2
14989,8
14990,0
14991,8
14992,3
14993,6
14994,8
14995,6
14996,9
14997,4
14998,7
14999,3
15000,8
15001,0
15002,3
15003,9
15004,7
15005,7
15006,2
15007,5
15008,7
15009,6
15010,8
15011,9
15012,9
15013,0
15014,5
15015,9
15016,2
15017,3
15018,1
15019,9
15020,2
15021,8
15022,3
15023,0
15024,6
15025,9
15026,5
15027,7
15028,9
15029,7
15030,5
15031,9
15032,5
15033,8
15034,2
15035,1
15036,1
15037,2
15038,1
15039,9
15040,7
15041,4
15042,2
15043,7
15044,4
15045,6
15046,4
15047,0
15048,5
15049,0
15050,0
15051,2
15052,6
15053,1
15054,0
15055,8
15056,8
15057,5
15058,6
15059,2
15060,2
15061,1
15062,3
15063,8
15064,9
15065,8
15066,5
15067,6
15068,7
15069,2
15070,6
15071,9
15072,5
15073,9
15074,6
15075,2
15076,2
15077,5
15078,8
15079,6
15080,7
15081,3
15082,9
15083,7
15084,9
15085,1
15086,9
15087,8
15088,8
15089,9
15090,9
15091,2
15092,6
15093,6
15094,2
15095,8
15096,6
15097,5
15098,7
15099,8
15100,9
15101,6
15102,6
15103,4
15104,3
15105,4
15106,6
15107,0
15108,4
15109,3
15110,8
15111,2
15112,5
15113,6
15114,6
15115,1
15116,1
15117,9
15118,9
15119,7
15120,1
15121,3
15122,7
15123,8
15124,9
15125,8
15126,1
15127,3
15128,3
15129,7
15130,9
15131,2
15132,1
15133,3
15134,0
15135,8
15136,3
15137,7
15138,4
15139,2
15140,1
15141,4
15142,6
15143,7
15144,6
15145,6
15146,2
15147,6
15148,9
15149,1
15150,7
15151,7
15152,1
15153,6
15154,6
15155,9
15156,5
15157,9
15158,5
15159,0
15160,7
15161,3
15162,6
15163,8
15164,4
15165,4
15166,8
15167,0
15168,6
15169,9
15170,8
15171,1
15172,9
15173,2
15174,5
15175,5
15176,3
15177,7
15178,9
15179,3
15180,6
15181,8
15182,7
15183,9
15184,2
15185,3
15186,8
15187,6
15188,1
15189,1
15190,3
15191,2
15192,2
15193,9
15194,6
15195,9
15196,1
15197,5
15198,1
15199,8
15200,1
15201,8
15202,0
15203,6
15204,0
15205,3
15206,4
15207,7
15208,3
15209,6
15210,7
15211,9
15212,2
15213,6
15214,8
15215,3
15216,9
15217,1
15218,9
15219,6
15220,0
15221,9
15222,0
15223,1
15224,5
15225,7
15226,1
15227,3
15228,5
15229,5
15230,8
15231,0
15232,6
15233,9
15234,8
15235,6
15236,9
15237,2
15238,2
15239,9
15240,1
15241,6
15242,5
15243,1
15244,2
15245,9
15246,3
15247,4
15248,7
15249,5
15250,5
15251,0
15252,9
15253,9
15254,7
15255,2
15256,8
15257,9
15258,5
15259,9
15260,6
15261,8
15262,2
15263,2
15264,2
15265,1
15266,1
15267,2
15268,2
15269,9
15270,4
15271,5
15272,3
15273,4
15274,9
15275,6
15276,3
15277,1
15278,0
15279,3
15280,3
15281,0
15282,7
15283,5
15284,4
15285,5
15286,4
15287,0
15288,8
15289,7
15290,7
15291,0
15292,1
15293,5
15294,1
15295,2
15296,1
15297,4
15298,0
15299,6
15300,7
15301,0
15302,7
15303,7
15304,9
15305,3
15306,9
15307,4
15308,3
15309,1
15310,8
15311,8
15312,1
15313,7
15314,1
15315,6
15316,6
15317,6
15318,6
15319,3
15320,6
15321,1
15322,7
15323,1
15324,7
15325,0
15326,3
15327,9
15328,7
15329,9
15330,2
15331,0
15332,5
15333,8
15334,0
15335,1
15336,1
15337,1
15338,7
15339,9
15340,3
15341,5
15342,5
15343,4
15344,6
15345,9
15346,6
15347,6
15348,5
15349,1
15350,3
15351,0
15352,6
15353,7
15354,6
15355,1
15356,7
15357,5
15358,7
15359,6
15360,6
15361,7
15362,8
15363,1
15364,6
15365,5
15366,1
15367,6
15368,5
15369,9
15370,9
15371,9
15372,9
15373,6
15374,6
15375,1
15376,7
15377,8
15378,9
15379,6
15380,1
15381,3
15382,2
15383,9
15384,6
15385,8
15386,5
15387,9
15388,0
15389,2
15390,3
15391,7
15392,1
15393,3
15394,0
15395,6
15396,2
15397,2
15398,7
15399,9
15400,9
15401,3
15402,3
15403,5
15404,2
15405,1
15406,6
15407,3
15408,4
15409,0
15410,2
15411,4
15412,5
15413,2
15414,6
15415,6
15416,7
15417,8
15418,1
15419,4
15420,9
15421,5
15422,9
15423,4
15424,1
15425,5
15426,2
15427,1
15428,3
15429,5
15430,2
15431,7
15432,5
15433,3
15434,7
15435,1
15436,3
15437,4
15438,6
15439,9
15440,4
15441,9
15442,0
15443,9
15444,6
15445,9
15446,0
15447,9
15448,5
15449,9
15450,0
15451,3
15452,3
15453,0
15454,5
15455,8
15456,8
15457,3
15458,3
15459,9
15460,7
15461,6
15462,7
15463,2
15464,7
15465,7
15466,7
15467,3
15468,4
15469,5
15470,9
15471,6
15472,0
15473,2
15474,1
15475,5
15476,9
15477,9
15478,9
15479,6
15480,6
15481,6
15482,0
15483,4
15484,3
15485,6
15486,0
15487,6
15488,3
15489,3
15490,8
15491,1
15492,9
15493,2
15494,6
15495,4
15496,0
15497,9
15498,2
15499,4
15500,3
15501,1
15502,5
15503,6
15504,7
15505,6
15506,2
15507,5
15508,3
15509,7
15510,3
15511,3
15512,4
15513,0
15514,8
15515,4
15516,8
15517,7
15518,5
15519,1
15520,2
15521,5
15522,7
15523,5
15524,3
15525,3
15526,5
15527,7
15528,1
15529,9
15530,7
15531,5
15532,1
15533,5
15534,0
15535,5
15536,9
15537,2
15538,1
15539,8
15540,6
15541,9
15542,7
15543,2
15544,8
15545,2
15546,1
15547,7
15548,5
15549,8
15550,6
15551,6
15552,9
15553,3
15554,5
15555,6
15556,6
15557,7
15558,2
15559,4
15560,8
15561,2
15562,5
15563,1
15564,9
15565,9
15566,0
15567,1
15568,6
15569,2
15570,4
15571,9
15572,2
15573,6
15574,9
15575,9
15576,9
15577,1
15578,4
15579,4
15580,6
15581,6
15582,9
15583,4
15584,9
15585,2
15586,6
15587,3
15588,2
15589,7
15590,7
15591,2
15592,9
15593,1
15594,1
15595,9
15596,9
15597,6
15598,6
15599,2
15600,3
15601,4
15602,9
15603,9
15604,0
15605,7
15606,1
15607,6
15608,9
15609,1
15610,6
15611,7
15612,9
15613,6
15614,3
15615,7
15616,5
15617,4
15618,4
15619,2
15620,1
15621,2
15622,6
15623,6
15624,3
15625,7
15626,9
15627,5
15628,3
15629,8
15630,9
15631,8
15632,5
15633,7
15634,4
15635,5
15636,6
15637,6
15638,1
15639,9
15640,4
15641,6
15642,6
15643,2
15644,3
15645,2
15646,6
15647,8
15648,5
15649,3
15650,6
15651,6
15652,0
15653,6
15654,6
15655,1
15656,2
15657,9
15658,5
15659,3
15660,0
15661,5
15662,2
15663,9
15664,6
15665,1
15666,9
15667,9
15668,5
15669,8
15670,8
15671,6
15672,6
15673,0
15674,3
15675,5
15676,7
15677,6
15678,5
15679,9
15680,1
15681,6
15682,5
15683,1
15684,1
15685,5
15686,3
15687,9
15688,0
15689,5
15690,0
15691,1
15692,5
15693,2
15694,6
15695,9
15696,8
15697,7
15698,9
15699,7
15700,9
15701,1
15702,8
15703,3
15704,4
15705,4
15706,8
15707,0
15708,9
15709,5
15710,5
15711,7
15712,4
15713,8
15714,6
15715,3
15716,6
15717,1
15718,8
15719,4
15720,6
15721,3
15722,1
15723,1
15724,0
15725,7
15726,1
15727,5
15728,9
15729,3
15730,0
15731,5
15732,6
15733,7
15734,6
15735,1
15736,5
15737,2
15738,1
15739,3
15740,8
15741,7
15742,0
15743,8
15744,2
15745,4
15746,5
15747,5
15748,0
15749,3
15750,5
15751,4
15752,3
15753,3
15754,9
15755,5
15756,0
15757,3
15758,3
15759,6
15760,9
15761,0
15762,4
15763,9
15764,6
15765,1
15766,6
15767,1
15768,8
15769,9
15770,1
15771,4
15772,3
15773,8
15774,0
15775,3
15776,6
15777,6
15778,8
15779,5
15780,6
15781,3
15782,5
15783,6
15784,8
15785,4
15786,1
15787,2
15788,0
15789,3
15790,9
15791,6
15792,7
15793,9
15794,0
15795,7
15796,7
15797,8
15798,9
15799,6
15800,1
15801,5
15802,3
15803,9
15804,3
15805,3
15806,6
15807,1
15808,9
15809,1
15810,5
15811,0
15812,0
15813,6
15814,9
15815,9
15816,2
15817,7
15818,8
15819,3
15820,1
15821,9
15822,7
15823,9
15824,2
15825,6
15826,6
15827,7
15828,9
15829,6
15830,3
15831,5
15832,6
15833,9
15834,6
15835,1
15836,6
15837,6
15838,5
15839,2
15840,0
15841,9
15842,3
15843,5
15844,9
15845,0
15846,0
15847,6
15848,5
15849,7
15850,2
15851,7
15852,1
15853,3
15854,0
15855,5
15856,8
15857,3
15858,8
15859,9
15860,9
15861,6
15862,1
15863,8
15864,7
15865,3
15866,8
15867,6
15868,6
15869,4
15870,5
15871,8
15872,1
15873,4
15874,2
15875,4
15876,7
15877,5
15878,6
15879,9
15880,9
15881,2
15882,9
15883,5
15884,9
15885,9
15886,7
15887,1
15888,8
15889,6
15890,6
15891,2
15892,8
15893,9
15894,1
15895,5
15896,3
15897,3
15898,8
15899,9
15900,1
15901,2
15902,5
15903,3
15904,5
15905,6
15906,9
15907,7
15908,7
15909,9
15910,5
15911,0
15912,2
15913,5
15914,7
15915,9
15916,9
15917,7
15918,5
15919,8
15920,6
15921,6
15922,8
15923,3
15924,1
15925,4
15926,2
15927,6
15928,4
15929,9
15930,5
15931,1
15932,6
15933,6
15934,6
15935,7
15936,7
15937,8
15938,9
15939,0
15940,9
15941,0
15942,5
15943,0
15944,1
15945,6
15946,0
15947,1
15948,0
15949,9
15950,3
15951,8
15952,3
15953,5
15954,8
15955,5
15956,7
15957,0
15958,5
15959,7
15960,9
15961,6
15962,9
15963,9
15964,2
15965,2
15966,5
15967,2
15968,8
15969,0
15970,2
15971,9
15972,4
15973,3
15974,3
15975,3
15976,4
15977,4
15978,6
15979,6
15980,6
15981,4
15982,6
15983,5
15984,5
15985,1
15986,8
15987,9
15988,6
15989,0
15990,4
15991,5
15992,1
15993,1
15994,2
15995,7
15996,3
15997,6
15998,5
15999,2
16000,2
16001,9
16002,0
16003,1
16004,4
16005,6
16006,1
16007,7
16008,7
16009,2
16010,6
16011,3
16012,7
16013,4
16014,6
16015,9
16016,6
16017,9
16018,9
16019,8
16020,6
16021,1
16022,9
16023,1
16024,6
16025,9
16026,7
16027,8
16028,9
16029,5
16030,9
16031,9
16032,8
16033,3
16034,3
16035,4
16036,6
16037,9
16038,2
16039,6
16040,3
16041,3
16042,9
16043,4
16044,1
16045,1
16046,8
16047,5
16048,5
16049,1
16050,6
16051,1
16052,0
16053,0
16054,2
16055,7
16056,1
16057,1
16058,2
16059,6
16060,3
16061,4
16062,2
16063,6
16064,7
16065,8
16066,6
16067,7
16068,9
16069,6
16070,8
16071,6
16072,3
16073,6
16074,6
16075,2
16076,9
16077,6
16078,3
16079,6
16080,9
16081,8
16082,7
16083,1
16084,3
16085,7
16086,8
16087,6
16088,9
16089,7
16090,7
16091,9
16092,9
16093,5
16094,6
16095,0
16096,7
16097,1
16098,5
16099,5
16100,1
16101,8
16102,6
16103,7
16104,8
16105,0
16106,3
16107,8
16108,6
16109,8
16110,6
16111,2
16112,5
16113,0
16114,2
16115,7
16116,6
16117,3
16118,9
16119,1
16120,7
16121,1
16122,1
16123,3
16124,1
16125,7
16126,5
16127,3
16128,8
16129,3
16130,2
16131,5
16132,2
16133,4
16134,4
16135,2
16136,3
16137,9
16138,1
16139,5
16140,7
16141,8
16142,4
16143,9
16144,3
16145,0
16146,3
16147,9
16148,8
16149,6
16150,2
16151,8
16152,7
16153,6
16154,6
16155,3
16156,9
16157,9
16158,0
16159,6
16160,1
16161,9
16162,5
16163,9
16164,9
16165,6
16166,9
16167,2
16168,1
16169,7
16170,5
16171,7
16172,6
16173,4
16174,3
16175,4
16176,6
16177,9
16178,6
16179,5
16180,1
16181,3
16182,2
16183,6
16184,8
16185,0
16186,4
16187,1
16188,6
16189,2
16190,7
16191,8
16192,9
16193,9
16194,2
16195,0
16196,6
16197,2
16198,9
16199,0
16200,9
16201,9
16202,3
16203,2
16204,5
16205,3
16206,1
16207,0
16208,2
16209,7
16210,4
16211,1
16212,1
16213,8
16214,2
16215,9
16216,7
16217,2
16218,9
16219,0
16220,6
16221,8
16222,1
16223,5
16224,8
16225,4
16226,4
16227,5
16228,5
16229,2
16230,2
16231,1
16232,5
16233,7
16234,9
16235,4
16236,7
16237,2
16238,5
16239,8
16240,5
16241,3
16242,7
16243,9
16244,3
16245,3
16246,5
16247,7
16248,0
16249,7
16250,9
16251,4
16252,8
16253,6
16254,8
16255,9
16256,1
16257,9
16258,9
16259,7
16260,2
16261,2
16262,4
16263,7
16264,9
16265,0
16266,7
16267,4
16268,6
16269,9
16270,3
16271,0
16272,9
16273,7
16274,5
16275,9
16276,9
16277,0
16278,7
16279,9
16280,0
16281,6
16282,6
16283,3
16284,1
16285,8
16286,5
16287,9
16288,8
16289,5
16290,2
16291,5
16292,6
16293,8
16294,6
16295,7
16296,7
16297,3
16298,4
16299,4
16300,9
16301,1
16302,0
16303,6
16304,1
16305,6
16306,5
16307,5
16308,1
16309,9
16310,1
16311,6
16312,3
16313,7
16314,2
16315,6
16316,2
16317,4
16318,9
16319,0
16320,3
16321,0
16322,7
16323,6
16324,0
16325,2
16326,7
16327,5
16328,5
16329,3
16330,6
16331,6
16332,0
16333,2
16334,5
16335,6
16336,6
16337,1
16338,6
16339,1
16340,5
16341,3
16342,0
16343,0
16344,6
16345,0
16346,3
16347,7
16348,9
16349,3
16350,3
16351,5
16352,9
16353,1
16354,1
16355,8
16356,9
16357,1
16358,6
16359,3
16360,0
16361,6
16362,8
16363,0
16364,0
16365,8
16366,5
16367,0
16368,1
16369,9
16370,1
16371,9
16372,2
16373,4
16374,2
16375,8
16376,9
16377,9
16378,2
16379,9
16380,1
16381,2
16382,8
16383,6
16384,6
16385,5
16386,5
16387,8
16388,5
16389,3
16390,5
16391,6
16392,3
16393,2
16394,7
16395,7
16396,7
16397,3
16398,2
16399,1
16400,3
16401,1
16402,9
16403,4
16404,2
16405,7
16406,6
16407,8
16408,9
16409,7
16410,2
16411,7
16412,7
16413,3
16414,5
16415,9
16416,5
16417,9
16418,9
16419,3
16420,7
16421,7
16422,6
16423,5
16424,9
16425,9
16426,3
16427,6
16428,2
16429,9
16430,8
16431,5
16432,4
16433,5
16434,0
16435,9
16436,9
16437,0
16438,9
16439,5
16440,1
16441,8
16442,1
16443,7
16444,5
16445,3
16446,5
16447,8
16448,8
16449,6
16450,5
16451,6
16452,0
16453,1
16454,7
16455,0
16456,5
16457,6
16458,8
16459,1
16460,0
16461,4
16462,3
16463,9
16464,0
16465,5
16466,0
16467,7
16468,3
16469,6
16470,2
16471,7
16472,5
16473,3
16474,3
16475,2
16476,1
16477,6
16478,2
16479,4
16480,9
16481,6
16482,0
16483,6
16484,2
16485,1
16486,4
16487,7
16488,4
16489,0
16490,0
16491,1
16492,3
16493,5
16494,3
16495,7
16496,9
16497,0
16498,2
16499,9
16500,0
16501,8
16502,4
16503,2
16504,9
16505,3
16506,5
16507,5
16508,7
16509,6
16510,2
16511,6
16512,0
16513,6
16514,7
16515,6
16516,6
16517,4
16518,3
16519,3
16520,3
16521,6
16522,9
16523,6
16524,2
16525,0
16526,6
16527,0
16528,3
16529,2
16530,5
16531,5
16532,1
16533,5
16534,2
16535,9
16536,4
16537,5
16538,8
16539,8
16540,1
16541,8
16542,8
16543,4
16544,1
16545,7
16546,0
16547,4
16548,4
16549,1
16550,8
16551,7
16552,7
16553,9
16554,0
16555,3
16556,6
16557,3
16558,6
16559,2
16560,2
16561,8
16562,3
16563,1
16564,7
16565,3
16566,8
16567,9
16568,8
16569,4
16570,0
16571,5
16572,2
16573,9
16574,3
16575,3
16576,6
16577,8
16578,6
16579,5
16580,6
16581,3
16582,2
16583,5
16584,9
16585,1
16586,9
16587,6
16588,1
16589,9
16590,5
16591,9
16592,0
16593,8
16594,1
16595,4
16596,2
16597,9
16598,5
16599,1
16600,5
16601,6
16602,4
16603,7
16604,6
16605,6
16606,6
16607,7
16608,3
16609,4
16610,7
16611,6
16612,1
16613,9
16614,6
16615,2
16616,9
16617,5
16618,3
16619,2
16620,9
16621,7
16622,6
16623,0
16624,9
16625,2
16626,6
16627,3
16628,8
16629,0
16630,9
16631,6
16632,4
16633,2
16634,5
16635,6
16636,3
16637,5
16638,6
16639,0
16640,8
16641,2
16642,2
16643,9
16644,5
16645,5
16646,0
16647,0
16648,9
16649,5
16650,1
16651,9
16652,1
16653,1
16654,1
16655,4
16656,8
16657,6
16658,9
16659,2
16660,3
16661,5
16662,8
16663,5
16664,1
16665,4
16666,2
16667,4
16668,3
16669,1
16670,5
16671,3
16672,7
16673,0
16674,0
16675,8
16676,7
16677,6
16678,3
16679,8
16680,8
16681,6
16682,8
16683,5
16684,6
16685,6
16686,5
16687,9
16688,5
16689,2
16690,2
16691,9
16692,1
16693,5
16694,8
16695,2
16696,7
16697,0
16698,1
16699,5
16700,5
16701,7
16702,3
16703,2
16704,1
16705,6
16706,6
16707,7
16708,7
16709,9
16710,5
16711,2
16712,5
16713,7
16714,3
16715,0
16716,5
16717,8
16718,3
16719,0
16720,9
16721,9
16722,6
16723,4
16724,6
16725,2
16726,0
16727,6
16728,3
16729,6
16730,7
16731,5
16732,3
16733,1
16734,7
16735,9
16736,5
16737,4
16738,6
16739,3
16740,5
16741,0
16742,9
16743,6
16744,1
16745,2
16746,1
16747,7
16748,3
16749,2
16750,6
16751,6
16752,9
16753,9
16754,8
16755,6
16756,7
16757,5
16758,8
16759,5
16760,2
16761,9
16762,9
16763,8
16764,6
16765,9
16766,5
16767,9
16768,3
16769,3
16770,6
16771,0
16772,1
16773,6
16774,2
16775,6
16776,7
16777,8
16778,1
16779,3
16780,8
16781,1
16782,2
16783,7
16784,1
16785,0
16786,7
16787,9
16788,9
16789,9
16790,3
16791,4
16792,3
16793,8
16794,1
16795,2
16796,6
16797,8
16798,5
16799,1
16800,2
16801,1
16802,1
16803,0
16804,9
16805,6
16806,0
16807,2
16808,6
16809,6
16810,2
16811,3
16812,6
16813,9
16814,7
16815,4
16816,4
16817,0
16818,1
16819,1
16820,1
16821,1
16822,3
16823,5
16824,1
16825,1
16826,2
16827,3
16828,1
16829,2
16830,6
16831,1
16832,9
16833,0
16834,8
16835,6
16836,3
16837,1
16838,9
16839,4
16840,3
16841,7
16842,4
16843,8
16844,7
16845,8
16846,1
16847,3
16848,7
16849,2
16850,6
16851,2
16852,4
16853,2
16854,9
16855,2
16856,9
16857,8
16858,7
16859,0
16860,2
16861,5
16862,7
16863,4
16864,8
16865,7
16866,1
16867,0
16868,6
16869,4
16870,6
16871,6
16872,2
16873,0
16874,0
16875,5
16876,0
16877,3
16878,6
16879,0
16880,3
16881,7
16882,0
16883,0
16884,9
16885,4
16886,9
16887,9
16888,0
16889,6
16890,2
16891,9
16892,1
16893,3
16894,2
16895,3
16896,5
16897,0
16898,6
16899,5
16900,8
16901,7
16902,0
16903,6
16904,2
16905,6
16906,9
16907,9
16908,1
16909,5
16910,3
16911,5
16912,0
16913,9
16914,0
16915,7
16916,1
16917,0
16918,0
16919,1
16920,0
16921,6
16922,6
16923,4
16924,7
16925,6
16926,4
16927,6
16928,3
16929,3
16930,8
16931,9
16932,6
16933,7
16934,0
16935,2
16936,2
16937,3
16938,8
16939,7
16940,7
16941,4
16942,6
16943,1
16944,5
16945,7
16946,1
16947,7
16948,8
16949,2
16950,8
16951,0
16952,9
16953,3
16954,1
16955,0
16956,1
16957,3
16958,5
16959,6
16960,6
16961,6
16962,6
16963,1
16964,0
16965,9
16966,8
16967,7
16968,0
16969,9
16970,5
16971,6
16972,6
16973,2
16974,2
16975,0
16976,6
16977,1
16978,9
16979,5
16980,1
16981,9
16982,8
16983,1
16984,5
16985,9
16986,6
16987,3
16988,0
16989,3
16990,1
16991,5
16992,3
16993,2
16994,0
16995,7
16996,8
16997,8
16998,2
16999,1
17000,0
17001,3
17002,4
17003,0
17004,6
17005,7
17006,9
17007,9
17008,5
17009,5
17010,3
17011,5
17012,8
17013,8
17014,4
17015,9
17016,5
17017,8
17018,3
17019,9
17020,6
17021,1
17022,1
17023,6
17024,6
17025,8
17026,4
17027,5
17028,5
17029,1
17030,9
17031,2
17032,0
17033,9
17034,6
17035,1
17036,8
17037,5
17038,9
17039,0
17040,5
17041,5
17042,9
17043,2
17044,6
17045,3
17046,9
17047,3
17048,9
17049,6
17050,8
17051,9
17052,5
17053,1
17054,7
17055,2
17056,7
17057,9
17058,7
17059,4
17060,0
17061,7
17062,9
17063,6
17064,1
17065,8
17066,7
17067,9
17068,5
17069,6
17070,1
17071,2
17072,9
17073,9
17074,1
17075,8
17076,2
17077,1
17078,9
17079,1
17080,1
17081,8
17082,5
17083,9
17084,2
17085,2
17086,5
17087,3
17088,7
17089,5
17090,8
17091,6
17092,8
17093,8
17094,9
17095,6
17096,6
17097,1
17098,6
17099,9
17100,0
17101,5
17102,9
17103,3
17104,4
17105,7
17106,5
17107,9
17108,6
17109,5
17110,9
17111,6
17112,8
17113,8
17114,7
17115,5
17116,1
17117,6
17118,0
17119,0
17120,0
17121,9
17122,5
17123,6
17124,3
17125,6
17126,6
17127,6
17128,0
17129,7
17130,7
17131,3
17132,3
17133,1
17134,9
17135,6
17136,7
17137,5
17138,0
17139,7
17140,0
17141,1
17142,6
17143,9
17144,1
17145,6
17146,3
17147,5
17148,8
17149,9
17150,5
17151,9
17152,2
17153,0
17154,3
17155,2
17156,4
17157,7
17158,4
17159,2
17160,6
17161,3
17162,7
17163,6
17164,2
17165,0
17166,0
17167,9
17168,9
17169,6
17170,8
17171,8
17172,1
17173,4
17174,8
17175,8
17176,9
17177,1
17178,5
17179,2
17180,6
17181,7
17182,7
17183,4
17184,6
17185,5
17186,9
17187,6
17188,0
17189,6
17190,7
17191,0
17192,4
17193,9
17194,5
17195,6
17196,3
17197,8
17198,8
17199,5
17200,6
17201,1
17202,7
17203,9
17204,9
17205,1
17206,5
17207,8
17208,1
17209,4
17210,1
17211,9
17212,5
17213,4
17214,1
17215,9
17216,8
17217,2
17218,6
17219,9
17220,8
17221,5
17222,1
17223,7
17224,9
17225,8
17226,1
17227,6
17228,0
17229,0
17230,6
17231,1
17232,1
17233,6
17234,1
17235,0
17236,7
17237,0
17238,7
17239,9
17240,9
17241,6
17242,2
17243,6
17244,2
17245,1
17246,7
17247,3
17248,6
17249,5
17250,5
17251,5
17252,7
17253,6
17254,5
17255,0
17256,7
17257,8
17258,3
17259,5
17260,9
17261,3
17262,4
17263,3
17264,7
17265,7
17266,6
17267,8
17268,6
17269,0
17270,8
17271,3
17272,1
17273,1
17274,1
17275,2
17276,9
17277,2
17278,9
17279,0
17280,8
17281,9
17282,0
17283,9
17284,0
17285,5
17286,5
17287,2
17288,0
17289,1
17290,7
17291,4
17292,7
17293,3
17294,8
17295,0
17296,5
17297,5
17298,1
17299,9
17300,5
17301,6
17302,9
17303,6
17304,9
17305,1
17306,4
17307,8
17308,2
17309,8
17310,9
17311,6
17312,6
17313,3
17314,3
17315,3
17316,4
17317,2
17318,2
17319,1
17320,5
17321,1
17322,8
17323,0
17324,7
17325,1
17326,9
17327,3
17328,7
17329,1
17330,0
17331,4
17332,3
17333,6
17334,9
17335,9
17336,3
17337,6
17338,7
17339,9
17340,6
17341,5
17342,4
17343,7
17344,6
17345,5
17346,2
17347,6
17348,1
17349,1
17350,2
17351,6
17352,6
17353,1
17354,3
17355,1
17356,6
17357,1
17358,9
17359,9
17360,3
17361,9
17362,3
17363,5
17364,9
17365,0
17366,7
17367,9
17368,7
17369,4
17370,0
17371,3
17372,2
17373,5
17374,8
17375,9
17376,5
17377,9
17378,1
17379,9
17380,4
17381,3
17382,6
17383,3
17384,9
17385,3
17386,9
17387,8
17388,7
17389,4
17390,0
17391,8
17392,4
17393,3
17394,7
17395,7
17396,5
17397,6
17398,2
17399,5
17400,2
17401,2
17402,8
17403,2
17404,0
17405,0
17406,9
17407,9
17408,3
17409,2
17410,4
17411,8
17412,0
17413,1
17414,2
17415,6
17416,1
17417,5
17418,1
17419,3
17420,9
17421,1
17422,9
17423,0
17424,2
17425,9
17426,9
17427,3
17428,7
17429,3
17430,6
17431,1
17432,5
17433,2
17434,5
17435,8
17436,3
17437,6
17438,8
17439,2
17440,2
17441,2
17442,1
17443,5
17444,6
17445,5
17446,4
17447,1
17448,7
17449,5
17450,0
17451,6
17452,7
17453,4
17454,6
17455,0
17456,3
17457,9
17458,6
17459,1
17460,6
17461,6
17462,7
17463,6
17464,7
17465,3
17466,9
17467,3
17468,9
17469,4
17470,4
17471,6
17472,6
17473,9
17474,5
17475,7
17476,9
17477,3
17478,5
17479,2
17480,5
17481,9
17482,5
17483,4
17484,0
17485,0
17486,4
17487,7
17488,7
17489,5
17490,7
17491,9
17492,5
17493,9
17494,7
17495,9
17496,7
17497,1
17498,2
17499,9
17500,9
17501,3
17502,8
17503,1
17504,2
17505,0
17506,6
17507,9
17508,6
17509,5
17510,9
17511,0
17512,9
17513,8
17514,0
17515,5
17516,9
17517,5
17518,3
17519,8
17520,9
17521,0
17522,7
17523,2
17524,5
17525,4
17526,6
17527,5
17528,7
17529,0
17530,3
17531,4
17532,4
17533,1
17534,5
17535,0
17536,9
17537,8
17538,6
17539,8
17540,9
17541,5
17542,1
17543,6
17544,6
17545,7
17546,9
17547,7
17548,4
17549,7
17550,2
17551,1
17552,8
17553,4
17554,9
17555,9
17556,5
17557,6
17558,6
17559,2
17560,1
17561,1
17562,9
17563,2
17564,1
17565,4
17566,7
17567,1
17568,9
17569,5
17570,3
17571,3
17572,8
17573,5
17574,0
17575,5
17576,1
17577,2
17578,9
17579,4
17580,0
17581,6
17582,3
17583,9
17584,5
17585,6
17586,1
17587,9
17588,7
17589,2
17590,3
17591,7
17592,8
17593,2
17594,4
17595,1
17596,5
17597,2
17598,8
17599,9
17600,9
17601,9
17602,9
17603,3
17604,8
17605,3
17606,3
17607,6
17608,8
17609,5
17610,2
17611,5
17612,1
17613,4
17614,9
17615,6
17616,7
17617,8
17618,4
17619,9
17620,1
17621,8
17622,1
17623,3
17624,4
17625,5
17626,6
17627,3
17628,1
17629,9
17630,2
17631,0
17632,5
17633,1
17634,9
17635,7
17636,6
17637,0
17638,0
17639,6
17640,1
17641,0
17642,7
17643,7
17644,5
17645,3
17646,7
17647,4
17648,7
17649,9
17650,6
17651,0
17652,8
17653,1
17654,3
17655,9
17656,6
17657,1
17658,4
17659,9
17660,7
17661,1
17662,2
17663,8
17664,2
17665,7
17666,0
17667,0
17668,3
17669,1
17670,7
17671,6
17672,6
17673,3
17674,6
17675,1
17676,4
17677,8
17678,9
17679,9
17680,9
17681,3
17682,6
17683,6
17684,5
17685,8
17686,8
17687,4
17688,8
17689,9
17690,3
17691,5
17692,3
17693,9
17694,6
17695,0
17696,9
17697,5
17698,9
17699,7
17700,4
17701,8
17702,9
17703,0
17704,2
17705,3
17706,3
17707,1
17708,0
17709,5
17710,1
17711,1
17712,5
17713,1
17714,8
17715,8
17716,3
17717,1
17718,9
17719,7
17720,1
17721,6
17722,9
17723,3
17724,5
17725,1
17726,6
17727,8
17728,5
17729,5
17730,8
17731,2
17732,9
17733,3
17734,0
17735,6
17736,6
17737,0
17738,6
17739,0
17740,0
17741,3
17742,6
17743,3
17744,6
17745,6
17746,8
17747,2
17748,7
17749,1
17750,5
17751,8
17752,9
17753,4
17754,2
17755,6
17756,6
17757,3
17758,1
17759,2
17760,9
17761,2
17762,3
17763,7
17764,5
17765,6
17766,9
